ID_INVENTARIO_REPORTE,CLAVE_REP,PAIS,ENTIDAD_REGULADA,REGULADOR,SERIE,SUBSERIE,GRUPO,NOMBRE,SECCION,VERSION,PERIODO,DESCRIPCION,FECHA_ENTREGA,CARACTERISTICAS,REGULACION_REPORTE,FECHA_ALTA,FECHA_ACTUALIZADA,CLAVE_REPORTE_GENERAL,FECHA_REGULACION,VIGENTE
225,MX_BM_DERIVADOS_SWAPS_02C_21,MX,BM,BANXICO,DERIVADOS,,DERIVADOS,SWAPS,02C,21,,Seccion II Complemento,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_DERIVADOS_SWAPS_02C,,True
226,MX_BM_DERIVADOS_SWAPS_02C_M_21,MX,BM,BANXICO,DERIVADOS,,DERIVADOS,SWAPS,02C_M,21,,Seccion II Modificaciones,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_DERIVADOS_SWAPS_02C_M,,True
230,MX_BM_DERIVADOS_SWAPS_03_21,MX,BM,BANXICO,DERIVADOS,,DERIVADOS,SWAPS,03,21,,Seccion III,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_DERIVADOS_SWAPS_03,,True
233,MX_BM_DERIVADOS_SWAPS_03_EXT_21,MX,BM,BANXICO,DERIVADOS,,DERIVADOS,SWAPS,03_EXT,21,,Seccion III Extension,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_DERIVADOS_SWAPS_03_EXT,,True
234,MX_BM_DERIVADOS_SWAPS_03_EXT_M_21,MX,BM,BANXICO,DERIVADOS,,DERIVADOS,SWAPS,03_EXT_M,21,,Seccion III Extension Modificaciones,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_DERIVADOS_SWAPS_03_EXT_M,,True
235,MX_BM_DERIVADOS_SWAPS_03_M_21,MX,BM,BANXICO,DERIVADOS,,DERIVADOS,SWAPS,03_M,21,,Seccion III Modificaciones,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_DERIVADOS_SWAPS_03_M,,True
231,MX_BM_DERIVADOS_SWAPS_03C_21,MX,BM,BANXICO,DERIVADOS,,DERIVADOS,SWAPS,03C,21,,Seccion III Complemento,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_DERIVADOS_SWAPS_03C,,True
232,MX_BM_DERIVADOS_SWAPS_03C_M_21,MX,BM,BANXICO,DERIVADOS,,DERIVADOS,SWAPS,03C_M,21,,Seccion III Complemento Modificaciones,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_DERIVADOS_SWAPS_03C_M,,True
236,MX_BM_DERIVADOS_SWAPS_04_21,MX,BM,BANXICO,DERIVADOS,,DERIVADOS,SWAPS,04,21,,Intercambio de flujos y rendimientos,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_DERIVADOS_SWAPS_04,,True
237,MX_BM_DERIVADOS_SWAPS_04C_21,MX,BM,BANXICO,DERIVADOS,,DERIVADOS,SWAPS,04C,21,,Intercambio de flujos y rendimientos,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_DERIVADOS_SWAPS_04C,,True
238,MX_BM_DERIVADOS_SWAPS_05_21,MX,BM,BANXICO,DERIVADOS,,DERIVADOS,SWAPS,05,21,,Intercambio de flujos y rendimientos,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_DERIVADOS_SWAPS_05,,True
239,MX_BM_DERIVADOS_SWAPS_06_21,MX,BM,BANXICO,DERIVADOS,,DERIVADOS,SWAPS,06,21,,Intercambio de flujos y rendimientos,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_DERIVADOS_SWAPS_06,,True
240,MX_BM_DERIVADOS_SWAPS_07_21,MX,BM,BANXICO,DERIVADOS,,DERIVADOS,SWAPS,07,21,,Intercambio de Flujos y Rendimientos y convalidaciones,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_DERIVADOS_SWAPS_07,,True
241,MX_BM_DERIVADOS_SWAPS_08_21,MX,BM,BANXICO,DERIVADOS,,DERIVADOS,SWAPS,08,21,,Intercambio de Flujos y Rendimientos y convalidaciones,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_DERIVADOS_SWAPS_08,,True
1055,MX_BM_EEFF_2A_ALTAS_CREDMIPYME_00_NI,MX,BM,,,,,,,,,SECCIÓN II.A ALTAS DE CRÉDITOS COMERCIALES OTORGADOS POR LOS INTERMEdíaRIOS A MIPYMES,,,,,,MX_BM_EEFF_2A_ALTAS_CREDMIPYME_00,,True
1056,MX_BM_EEFF_2B_ALTAS_SEMCNR_00_NI,MX,BM,,,,,,,,,"Sección II.B.- ALTAS SEMANALES DE LOS CRÉDITOS OTORGADOS POR LAS INSTITUCIONES DE CRÉDITO A PERSONAS FÍSICAS (Nómina, PERSONALES, AUTOMOTRICES E HIPOTECARIO)",,,,,,MX_BM_EEFF_2B_ALTAS_SEMCNR_00,,True
1057,MX_BM_EEFF_2C_FIN_MIPYME_00_NI,MX,BM,,,,,,,,,SECCIÓN II. C FINANCIAMIENTOS DE BANCO DE MÉXICO Y SU CORRESPONDENCIA CON LA CARTERA DE CRÉDITOS A LAS MIPYME Y PERSONAS FÍSICAS.,,,,,,MX_BM_EEFF_2C_FIN_MIPYME_00,,True
1058,MX_BM_EEFF_3A_SEG_CC_00_NI,MX,BM,,,,,,,,,SECCIÓN III. A SEGUIMIENTOS DE CRÉDITOS COMERCIALES OTORGADOS POR LOS INTERMEdíaRIOS A MIPYMES,,,,,,MX_BM_EEFF_3A_SEG_CC_00,,True
1059,MX_BM_EEFF_3B_SEG_CNR_00_NI,MX,BM,,,,,,,,,"SECCIÓN III.B.- SEGUIMIENTO DE LOS CRÉDITOS A PERSONAS FÍSICAS OTORGADOS POR LOS INTERMEdíaRIOS (Nómina, PERSONALES, AUTOMOTRICES E HIPOTECARIOS)",,,,,,MX_BM_EEFF_3B_SEG_CNR_00,,True
1053,MX_BM_EEFF_A_ID_FINANC_00_NI,MX,BM,,,,,,,,,Subseccion A Identificación de los financiamientos otorgados por Banco de México.,,,,,,MX_BM_EEFF_A_ID_FINANC_00,,True
1062,MX_BM_EEFF_A6_COMP_00_NI,MX,BM,,,,,,,,,"Anexo 6, INFORMACIÓN SOBRE COMPORTAMIENTO",,,,,,MX_BM_EEFF_A6_COMP_00,,True
1063,MX_BM_EEFF_A8_RES_EF_00_NI,MX,BM,,,,,,,,,Anexo 8 Reservas de la Entidad Financiera GPM,,,,,,MX_BM_EEFF_A8_RES_EF_00,,True
1064,MX_BM_EEFF_A8_RES_GPI_00_NI,MX,BM,,,,,,,,,Anexo 8 Reservas de la Entidad Financiera GPI,,,,,,MX_BM_EEFF_A8_RES_GPI_00,,True
1065,MX_BM_EEFF_A8_RES_RIF_00_NI,MX,BM,,,,,,,,,Anexo 8 Reservas de la Entidad Financiera RIF,,,,,,MX_BM_EEFF_A8_RES_RIF_00,,True
1074,MX_BM_EEFF_AF_00_NI,MX,BM,,,,,,,,,AF,,,,,,MX_BM_EEFF_AF_00,,True
1091,MX_BM_EEFF_Anexo 4E_00_NI,MX,BM,,,,,,,,,Anexo 4E,,,,,,MX_BM_EEFF_Anexo 4E_00,,True
1098,MX_BM_EEFF_ATM_BAJA_DS_00_NI,MX,BM,,,,,,,,,Cajeros dentro de sucursal en baja temporal,,,,,,MX_BM_EEFF_ATM_BAJA_DS_00,,True
1097,MX_BM_EEFF_ATM_BAJA_FS_00_NI,MX,BM,,,,,,,,,Cajeros fuera de sucursal en baja temporal,,,,,,MX_BM_EEFF_ATM_BAJA_FS_00,,True
1054,MX_BM_EEFF_B_ID_GARANTIA_00_NI,MX,BM,,,,,,,,,Subsección B: Identificación de las garantías asociadas a la facilidad de financiamiento.,,,,,,MX_BM_EEFF_B_ID_GARANTIA_00,,True
1089,MX_BM_EEFF_B3_00_NI,MX,BM,,,,,,,,,Comportamiento B3,,,,,,MX_BM_EEFF_B3_00,,True
1033,MX_BM_EEFF_COMITE_CC_3_00_NI,MX,BM,,,,,,,,,Actualización de los miembros del Comité de Comunicación y Control,,,,,,MX_BM_EEFF_COMITE_CC_3_00,,True
1110,MX_BM_EEFF_EDOS_CTA_00_NI,MX,BM,,,,,,,,,Solicitud dentro de los folios donde se pide información (estados de cuenta ) de personas fisicas/morales,,,,,,MX_BM_EEFF_EDOS_CTA_00,,True
1104,MX_BM_EEFF_ENC_TRIENAL_00_NI,MX,BM,,,,,,,,,Encuesta trienal,,,,,,MX_BM_EEFF_ENC_TRIENAL_00,,True
1066,MX_BM_EEFF_GARANTIA_FIRA_00_NI,MX,BM,,,,,,,,,Perímetro de Garantías Activas,,,,,,MX_BM_EEFF_GARANTIA_FIRA_00,,True
1093,MX_BM_EEFF_INEGI_01_NI,MX,BM,,,,,,,,,Disperción de Nómina en tiempos de contingencia con criterio INEGI,,,,,,MX_BM_EEFF_INEGI_01,,True
1094,MX_BM_EEFF_INEGI_02_NI,MX,BM,,,,,,,,,Comportamiento de Transacciones en Tarjetas de Débito,,,,,,MX_BM_EEFF_INEGI_02,,True
1092,MX_BM_EEFF_INVEX_00_NI,MX,BM,,,,,,,,,Lineas de INVEX,,,,,,MX_BM_EEFF_INVEX_00,,True
1096,MX_BM_EEFF_NOMINA_00_NI,MX,BM,,,,,,,,,Disperción de Nómina en tiempos de contingencia,,,,,,MX_BM_EEFF_NOMINA_00,,True
1111,MX_BM_EEFF_PAGO_TDC_00_NI,MX,BM,,,,,,,,,Pagos de tarjetas de crédito,,,,,,MX_BM_EEFF_PAGO_TDC_00,,True
1049,MX_BM_EEFF_REEST_FCC_00_NI,MX,BM,,,,,,,,,Reporte Detallado de Créditos Reestructurados/Renovados por FCC y PIR,,,,,,MX_BM_EEFF_REEST_FCC_00,,True
1099,MX_BM_EEFF_SUC_BAJA_00_NI,MX,BM,,,,,,,,,Sucursales en baja,,,,,,MX_BM_EEFF_SUC_BAJA_00,,True
989,MX_BM_FCC_CCE_00_NI,MX,BM,,,,,,,,,Criterios Contables Especiales,,,,,,MX_BM_FCC_CCE_00,,True
122,MX_BM_ICAP_ANEXO 1-O_00_21,MX,BM,BANXICO,ICAP,,RIESGOS,ANEXO 1-O,00,21,03-MENS,Relativo a la Revelación de Información Relativa a la Capitalización,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_ICAP_ANEXO 1-O_00,,True
123,MX_BM_ICAP_ANEXO 1-OBIS_00_21,MX,BM,BANXICO,ICAP,,RIESGOS,ANEXO 1-OBIS,00,21,03-MENS,Relativo a la Revelación Relativa a la Razón de Apalancamiento,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_ICAP_ANEXO 1-OBIS_00,,True
127,MX_BM_IPAB_CNR_00_21,MX,BM,IPAB,IPAB,,CARTERA,CNR,00,21,03-MENS,Tabla de creditos CNR,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,MX_BM_IPAB_CNR_00,,False
1304,MX_BM_IPAB_CNR_00_22,MX,BM,IPAB,IPAB,,CARTERA,CNR,,22,07-X-EVE,Tabla IPAB CNR,,,IPAB_CUB_276,,,MX_BM_IPAB_CNR_00,,True
126,MX_BM_IPAB_COM_00_21,MX,BM,IPAB,IPAB,,CARTERA,COM,00,21,03-MENS,Tabla de creditos comerciales,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,MX_BM_IPAB_COM_00,,False
1303,MX_BM_IPAB_COM_00_22,MX,BM,IPAB,IPAB,,CARTERA,COM,00,22,07-X-EVE,Tabla IPAB Comercial,,,IPAB_CUB_276,,,MX_BM_IPAB_COM_00,,True
242,MX_BM_IPAB_COMP_T1_21,MX,BM,IPAB,IPAB,,CARTERA,COMP,T1,21,,Tabla 1 01AAMMDD.Institución,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_IPAB_COMP_T1,,True
243,MX_BM_IPAB_COMP_T2_21,MX,BM,IPAB,IPAB,,CARTERA,COMP,T2,21,,Tabla 2 02AAMMDD.Institución,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_IPAB_COMP_T2,,True
244,MX_BM_IPAB_COMP_T3_21,MX,BM,IPAB,IPAB,,CARTERA,COMP,T3,21,,Tabla 3 03AAMMDD.Institución,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_IPAB_COMP_T3,,True
245,MX_BM_IPAB_COMP_T4_21,MX,BM,IPAB,IPAB,,CARTERA,COMP,T4,21,,Tabla 4 04AAMMDD.Institución,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_IPAB_COMP_T4,,True
246,MX_BM_IPAB_COMP_T5_21,MX,BM,IPAB,IPAB,,CARTERA,COMP,T5,21,,Tabla 5 05AAMMDD.Institución,NULL,,,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_BM_IPAB_COMP_T5,,True
247,MX_BM_IPAB_COMP_T6_21,MX,BM,IPAB,IPAB,,CARTERA,COMP,T6,21,,Tabla 6 06AAMMDD.Institución,NULL,,,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_BM_IPAB_COMP_T6,,True
128,MX_BM_IPAB_CR_00_21,MX,BM,IPAB,IPAB,,CARTERA,CR,00,21,03-MENS,Tabla de creditos CR,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,MX_BM_IPAB_CR_00,,False
1305,MX_BM_IPAB_CR_00_22,MX,BM,IPAB,IPAB,,CARTERA,CR,00,22,07-X-EVE,Tabla IPAB CR,,,IPAB_CUB_276,,,MX_BM_IPAB_CR_00,,True
129,MX_BM_IPAB_HIP_00_21,MX,BM,IPAB,IPAB,,CARTERA,HIP,00,21,03-MENS,Tabla de Creditos Hipotecarios,NULL,,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,MX_BM_IPAB_HIP_00,,False
1306,MX_BM_IPAB_HIP_00_22,MX,BM,IPAB,IPAB,,CARTERA,HIP,00,22,07-X-EVE,Tabla IPAB Vivienda,,,IPAB_CUB_276,,,MX_BM_IPAB_HIP_00,,True
124,MX_BM_IPAB_IPAB DEFINITIVO_01_22,MX,BM,CNBV,IPAB,,CONTABLES,IPAB DEFINITIVO,01,22,03-MENS,Cuotas IPAB Saldos Diarios,NULL,Este reporte se integra de algunas cuentas contables reportadas de forma diaria,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_IPAB_IPAB DEFINITIVO_01,,True
125,MX_BM_IPAB_IPAB PREVIO_02_22,MX,BM,CNBV,IPAB,,CONTABLES,IPAB PREVIO,02,22,03-MENS,Cuotas IPAB Promedio,NULL,Este reporte presenta los saldos preliminares al cierre de mes en forma de promedio. Este reporte es despues contrastado con el definitivo a la misma fecha de corte,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_IPAB_IPAB PREVIO_02,,True
113,MX_BM_LIQUIDEZ_CFEN_01_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,CFEN,01,22,03-MENS,Financiamiento Estable Disponible,NULL,En esta sección se reportan los activos que se tienen que cubrir con fondeo,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_CFEN_01,,True
114,MX_BM_LIQUIDEZ_CFEN_02_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,CFEN,02,22,03-MENS,Financiamiento Estable Requerido,NULL,En esta seccion se reporta el fondeo disponible para cubrir las operaciones activas de la institución,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_CFEN_02,,True
115,MX_BM_LIQUIDEZ_CFEN_03_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,CFEN,03,22,03-MENS,Consolidacion CFEN,NULL,En esta seccion se reporta el fondeo disponible para cubrir las operaciones activas de la institución,AC_SIB_14-2007,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,MX_BM_LIQUIDEZ_CFEN_03,,True
1141,MX_BM_LIQUIDEZ_CFEN_04_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,CFEN,04,22,03-MENS,Computo CFEN,,,BX_C_4/12_3/12_108,,,MX_BM_LIQUIDEZ_CFEN_04,,True
1293,MX_BM_LIQUIDEZ_GL_01_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,GL,01,22,05-TRIM,Identificación de necesidades de liquidez,,,BM_3/12_ART_108_20,,,MX_BM_LIQUIDEZ_GL_01,,True
1294,MX_BM_LIQUIDEZ_GL_2A_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,GL,2A,22,05-TRIM,Cartera de Valores,,,BM_3/12_ART_108_20,,,MX_BM_LIQUIDEZ_GL_2A,,True
1295,MX_BM_LIQUIDEZ_GL_2B_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,GL,2B,22,05-TRIM,Cartera de Crédito,,,BM_3/12_ART_108_20,,,MX_BM_LIQUIDEZ_GL_2B,,True
1296,MX_BM_LIQUIDEZ_GL_2C_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,GL,2C,22,05-TRIM,Acciones,,,BM_3/12_ART_108_20,,,MX_BM_LIQUIDEZ_GL_2C,,True
1297,MX_BM_LIQUIDEZ_GL_2D_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,GL,2D,22,05-TRIM,Inmuebles,,,BM_3/12_ART_108_20,,,MX_BM_LIQUIDEZ_GL_2D,,True
1298,MX_BM_LIQUIDEZ_GL_2E_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,GL,2E,22,05-TRIM,Calificaciones otorgadas por instituciones calificadoras,,,BM_3/12_ART_108_20,,,MX_BM_LIQUIDEZ_GL_2E,,True
2436,MX_BM_LIQUIDEZ_LID_S1_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,LID,S1,22,01-DIA,Liquidez Intradía obligaciones de pago al inicio del día,,,BM_3/12_ART_108_20,,,MX_BM_LIQUIDEZ_LID_S1,,True
2437,MX_BM_LIQUIDEZ_LID_S2_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,LID,S2,22,03-MENS,Liquidez Intradía Operaciones diarias,,,BM_3/12_ART_108_20,,,MX_BM_LIQUIDEZ_LID_S2,,True
2438,MX_BM_LIQUIDEZ_LID_S3_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,LID,S3,22,03-MENS,Liquidez Intradía Retrasos,,,BM_3/12_ART_108_20,,,MX_BM_LIQUIDEZ_LID_S3,,True
2439,MX_BM_LIQUIDEZ_LID_S4_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,LID,S4,22,03-MENS,Liquidez Intradía Corresponsales,,,BM_3/12_ART_108_20,,,MX_BM_LIQUIDEZ_LID_S4,,True
2440,MX_BM_LIQUIDEZ_LID_S5_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,LID,S5,22,03-MENS,Liquidez Intradía Lineas otorgadas,,,BM_3/12_ART_108_20,,,MX_BM_LIQUIDEZ_LID_S5,,True
2441,MX_BM_LIQUIDEZ_LID_S6_22,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,LID,S6,22,03-MENS,Liquidez Intradía catalogo de lineas,,,BM_3/12_ART_108_20,,,MX_BM_LIQUIDEZ_LID_S6,,True
160,MX_BM_LIQUIDEZ_OD_01_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OD,01,21,05-TRIM,Operaciones con Dólares Sección 1,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OD_01,,True
161,MX_BM_LIQUIDEZ_OD_02_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OD,02,21,05-TRIM,Operaciones con Dólares Sección 2,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OD_02,,True
162,MX_BM_LIQUIDEZ_OD_03_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OD,03,21,05-TRIM,Operaciones con Dólares Sección 3,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OD_03,,True
163,MX_BM_LIQUIDEZ_OD_04_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OD,04,21,05-TRIM,Operaciones con Dólares Sección 4,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OD_04,,True
164,MX_BM_LIQUIDEZ_OD_05_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OD,05,21,05-TRIM,Operaciones con Dólares Sección 5,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OD_05,,True
165,MX_BM_LIQUIDEZ_OD_06_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OD,06,21,05-TRIM,Operaciones con Dólares Sección 6,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OD_06,,True
166,MX_BM_LIQUIDEZ_OD_07_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OD,07,21,05-TRIM,Operaciones con Dólares Sección 7,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OD_07,,True
167,MX_BM_LIQUIDEZ_OD_08_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OD,08,21,05-TRIM,Operaciones con Dólares Sección 8,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OD_08,,True
854,MX_BM_LIQUIDEZ_OD_09_20,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OD,09,20,05-TRIM,OD Seccion 9,,,BX1_CIR_3/12,,,MX_BM_LIQUIDEZ_OD_09,,True
168,MX_BM_LIQUIDEZ_OD_20_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OD,20,21,03-MENS,Operaciones con Dólares Sección 20,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OD_20,,True
169,MX_BM_LIQUIDEZ_OD_25_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OD,25,21,03-MENS,Operaciones con Dólares Sección 25,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OD_25,,True
170,MX_BM_LIQUIDEZ_OD_31_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OD,31,21,03-MENS,Operaciones con Dólares Sección 31,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OD_31,,True
171,MX_BM_LIQUIDEZ_OD_32_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OD,32,21,03-MENS,Operaciones con Dólares Sección 32,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OD_32,,True
172,MX_BM_LIQUIDEZ_OEMN_01_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OEMN,01,21,,Operaciones en Moneda Nacional Sección 1,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OEMN_01,,True
173,MX_BM_LIQUIDEZ_OEMN_02_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OEMN,02,21,,Operaciones en Moneda Nacional Sección 2,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OEMN_02,,True
174,MX_BM_LIQUIDEZ_OEMN_03_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OEMN,03,21,,Operaciones en Moneda Nacional Sección 3,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OEMN_03,,True
175,MX_BM_LIQUIDEZ_OEMN_04_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OEMN,04,21,,Operaciones en Moneda Nacional Sección 4,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OEMN_04,,True
176,MX_BM_LIQUIDEZ_OEMN_05_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OEMN,05,21,,Operaciones en Moneda Nacional Sección 5,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OEMN_05,,True
177,MX_BM_LIQUIDEZ_OEMN_06_21,MX,BM,BANXICO,LIQUIDEZ,,LIQUIDEZ,OEMN,06,21,,Operaciones en Moneda Nacional Sección 6,NULL,,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_LIQUIDEZ_OEMN_06,,True
143,MX_BM_MERCADOS_CVT_IN_21,MX,BM,BANXICO,MERCADOS,,MERCADOS,CVT,IN,21,01-DIA,Compra Venta de Títulos de Deuda,NULL,Presenta las operaciones de forma detallada al día que se concertan para la sección aplicable,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_MERCADOS_CVT_IN,,True
144,MX_BM_MERCADOS_CVT_ME_21,MX,BM,BANXICO,MERCADOS,,MERCADOS,CVT,ME,21,01-DIA,Compra Venta de Títulos de Deuda,NULL,Presenta las operaciones de forma detallada al día que se concertan para la sección aplicable,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_MERCADOS_CVT_ME,,True
145,MX_BM_MERCADOS_CVT_MN_21,MX,BM,BANXICO,MERCADOS,,MERCADOS,CVT,MN,21,01-DIA,Compra Venta de Títulos de Deuda,NULL,Presenta las operaciones de forma detallada al día que se concertan para la sección aplicable,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_MERCADOS_CVT_MN,,True
146,MX_BM_MERCADOS_CVT_TR_21,MX,BM,BANXICO,MERCADOS,,MERCADOS,CVT,TR,21,01-DIA,Compra Venta de Títulos de Deuda,NULL,Presenta las operaciones de forma detallada al día que se concertan para la sección aplicable,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_MERCADOS_CVT_TR,,True
147,MX_BM_MERCADOS_CVT_TRP_21,MX,BM,BANXICO,MERCADOS,,MERCADOS,CVT,TRP,21,01-DIA,Compra Venta de Títulos de Deuda,NULL,Presenta las operaciones de forma detallada al día que se concertan para la sección aplicable,,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_MERCADOS_CVT_TRP,,True
187,MX_BM_MERCADOS_PAC_01_22,MX,BM,BANXICO,MERCADOS,,MERCADOS,PAC,01,22,03-MENS,Posición Propia en Acciones - Seccion I,NULL,"En esta sección deben informarse todas las acciones que la Institución (o en su caso, la Entidad Financiera Filial o el Fondo de Reserva del Personal de que se trate) haya mantenido como tenencia propia al cierre del mes que corresponda",CB_CIR_115/02,2023-02-01 16:17:55.500,2023-02-01 16:17:55.500,MX_BM_MERCADOS_PAC_01,,True
